timestamp,voltaje_L1,voltaje_L2,voltaje_L3,voltaje_LNAvg,intensidad_L1,intensidad_L2,intensidad_L3,intensidad_Avg_total,intensidad_neutral,pf_L1,pf_L2,pf_L3,pf_total,frecuencia,s_L1,s_L2,s_L3,s_total,q_L1,q_L2,q_L3,q_total,p_L1,p_L2,p_L3,p_total,app_en_total,act_en_total,react_en_total,react_en_inflow,react_en_outflow,act_en_inflow,act_en_outlow
2025-05-21 22:00:00,237.0229293823242,237.5725082397461,236.8951217651367,237.16351623535155,2.4281404495239256,1.5788617134094238,2.104277801513672,2.0370933055877685,1.3020195722579957,0.8608147919178009,0.5328863322734833,0.8105193376541138,0.7586122393608093,50.0089412689209,0.57548987865448,0.37506551444530484,0.49834229946136477,1.448897695541382,-0.2517529144883156,-0.2928795546293258,-0.27260872125625607,-0.8172411799430848,0.4953907489776611,0.19984804093837732,0.4039358049631119,1.0991745710372924,0.13194433376193043,-0.13624986708164213,-0.04904486685991283,0.393857330083847,0.44291786551475526,0.5710671305656433,0.7072960138320923
2025-05-21 23:00:00,236.76073811848957,237.30803960164388,236.76096725463867,236.94324760437013,2.455521496136983,1.565700168410937,2.0818383872509,2.0343533575534822,1.30298344095548,0.8589698627591134,0.5348431058228016,0.8067806442578633,0.7578891322016716,49.99380458196004,0.5811935901641846,0.3714234528442224,0.4931652764479319,1.4457823127508163,-0.2572943810373544,-0.2895470644036929,-0.27274085258444153,-0.8195822954177856,0.4992122292518616,0.19862996935844418,0.39790540213386216,1.095747599005699,0.47326892202642434,-0.19433104528967912,-0.13018633940567573,0.393857330083847,0.5240590583203205,0.512985657240885,0.7072960138320923
2025-05-22 16:00:00,235.1488518891511,234.4938868769893,234.88435759367766,234.84236554746275,4.127165520632708,1.563194583963465,1.9176357785860698,2.535998624783975,3.374233490890927,0.9475951696987506,0.5568354433333432,0.8531912681129243,0.8419923489844358,50.009653621249726,0.9705460010855286,0.3662716368282283,0.4502839782723674,1.78710162308481,0.10909739794031471,-0.2763632891906632,-0.20083158959945038,-0.36809748259407504,0.9168419964887478,0.20399466184554274,0.38371561964352924,1.5045522782537673,0.4348418150286846,-0.19907587564321821,-0.07988778316266015,0.1593030118555934,0.23919778986789791,0.5082485394453181,0.7072960138320923
2025-05-22 17:00:00,234.74529482523602,234.32094980875652,234.98871663411458,234.68498687744142,2.5837792972723643,1.6909190634886424,2.363111914197604,2.2126034160455066,1.752543627222379,0.8580695806381603,0.5426094790299734,0.8224329593280951,0.7695394753168027,50.001538372039796,0.6064982570707798,0.3960330501198769,0.5551460685829321,1.5576773762702942,-0.08045786117173366,-0.2195325396955013,-0.13933772409800438,-0.4393281191587448,0.48508326144268116,0.21400959901511665,0.4286695197224617,1.1277623717983565,0.5582095873668247,-0.19685186221953094,-0.36417843339343864,0.30210374419887853,0.6662904609382774,0.5104652783833444,0.7072960138320923
2025-05-22 18:00:00,234.6715103149414,234.01988143920897,234.83977979024252,234.51038932800293,2.2620090305805207,1.6569760243097942,2.175173606475194,2.0313862015803656,1.2122688959042232,0.8439870430777471,0.5459916499753793,0.8017601819088062,0.7484295979142189,50.00313590367635,0.5308641302088897,0.3876973450183868,0.5106084970136483,1.429169977704684,-0.14538985180358088,-0.23333527942498522,-0.19300076141953465,-0.5717258994777997,0.41793043141563735,0.21126424595713614,0.38612063725789386,1.0153153191010158,0.463213968249814,-0.2047643662886306,0.017958494312673195,0.4003837771713733,0.3824361329587797,0.5025508493223848,0.7072960138320923
2025-05-22 19:00:00,234.13457934061685,234.27264111836752,234.75384915669758,234.38702456156412,2.095184687773387,1.523584817846616,2.0392172992229463,1.8859955886999766,1.2563536673784257,0.8671623463431994,0.545021756986777,0.7991337632139524,0.7559339458743731,49.991401227315265,0.4905559460322062,0.35670324265956876,0.47849849114815396,1.3257576803366342,-0.1951885032157103,-0.27271689201394717,-0.2653276848296324,-0.7332330783208211,0.4253582035501798,0.194479006404678,0.38234266291062036,1.0021798734863598,0.5568905422269987,-0.21080741631255176,0.06802207777897515,0.5369920134544373,0.4689836038548189,0.4965074331057622,0.7072960138320923
2025-05-22 20:00:00,232.95692799886066,233.7048875172933,233.85562337239583,233.50581143697102,2.2621306121349334,1.6347207029660542,2.1976616511742275,2.0315043230851493,1.4026653269926708,0.8510991593512396,0.5385815565784772,0.7832810123761494,0.742895408347249,49.984252007802326,0.5268682911992073,0.3821181779106458,0.5139860031505425,1.4229724794626235,-0.12938088054458297,-0.23189872900644934,-0.21443701498210427,-0.5757166291276614,0.41663662834713855,0.2060743993769089,0.3809913344681263,1.003702356417974,0.46192928385777726,-0.2045951776599395,0.07705714084828895,0.6575332249204318,0.5804870043318563,0.5027198431373108,0.7072960138320923
2025-05-22 21:00:00,235.06326141357422,235.97973709106446,236.38654619852701,235.80984802246093,2.2794800261656443,1.6351076583067576,2.085053403178851,1.999880357583364,1.176532843708992,0.8562000140004481,0.5325738507012526,0.8503981549913685,0.766101469968756,50.00206397374471,0.5358828065296014,0.3859710892041524,0.4929634903868039,1.4148173878590267,-0.1257174868136644,-0.23306295002500213,-0.14154226419826346,-0.5003226925929387,0.4247747310437262,0.20481804820398486,0.3910830855369568,1.0206758623321852,0.5497916530662527,-0.19630089509349394,0.27917574501285947,0.7559214015801747,0.4767550287147363,0.5110143462972094,0.7072960138320923
2025-05-22 22:00:00,234.7421391805013,235.08472175598143,235.00911458333334,234.9453249613444,2.114775186777115,1.510637605190277,2.0395094116528827,1.88830739458402,1.2623397827148437,0.8728562528888385,0.5472885722915332,0.8011342436075211,0.7599781801303228,50.00666386286418,0.4965178852279981,0.3552742843826612,0.4796310536563396,1.331423220038414,-0.19230856796105697,-0.2717082269489765,-0.26654277108609675,-0.7305595656236012,0.43337542861700057,0.19448663381238776,0.3839457377791405,1.0118077948689461,0.5201018997560216,-0.2012013957214852,0.42937833235482686,0.8688626885414124,0.43949803782161323,0.5061136220154974,0.7072960138320923
2025-05-22 23:00:00,236.25789273579915,236.75178972880045,236.72761942545574,236.57910130818684,2.3607326189676923,1.676257022221883,2.284504359960556,2.1071646591027577,1.490006121993065,0.8512245559754471,0.5463268235325813,0.771248568346103,0.7418940161665281,50.01299705505371,0.5573198137183984,0.39652199000120164,0.5403385502596696,1.4941803604364394,-0.11492764217158155,-0.2195376468201478,-0.20967951640486715,-0.5441448161999385,0.4315475805973013,0.2151109723995129,0.38680329658091067,1.0334618538618088,0.4731563442852348,-0.19646929924104672,-0.44435745317217273,0.10477131317990519,0.5491390535375104,0.5108462723515307,0.7072960138320923
